id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
63068,5/5/19 16:31,Stray,0,C1905529,,Dobby,Domestic Short Hair,Grey,Cat,17 weeks.,Female,Cat room A,5/5/19 0:00,Foster,0,6/25/19 0:00,Stray,,Court Order/ Legal,0,0,0
63068,5/5/19 16:31,Stray,0,C1905529,,Dobby,Domestic Short Hair,Grey,Cat,17 weeks.,Female,Cat room A,6/25/19 0:00,Foster,0,,Stray,,Court Order/ Legal,0,0,0
63069,5/6/19 9:27,Stray,0,C1905530,9.8102E+14,Ayshia,Domestic Medium Hair,Brown and Black,Cat,1 year 0 months.,Female,Adoptable Cat Small Colony,5/24/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63070,5/6/19 12:44,Allergies,0,C1905518,9.8102E+14,Lilly,Domestic Short Hair,Grey,Cat,7 years 0 months.,Female,Adoptable Cat Glass Colony,5/24/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63071,5/6/19 12:46,Allergies,0,C1905519,0A1342213D,Mr. Whiskers,Domestic Short Hair,"Brown, Black and White",Cat,7 years 3 months.,Male,Adoptable Cat Big Colony,5/15/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63072,5/6/19 12:56,Incompatible with owner lifestyle,0,D1905521,9.8102E+14,Chance,Bully Breed Mix,White and Tan,Dog,1 year 0 months.,Male,Adoptable Dogs,5/28/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63073,5/6/19 13:05,Incompatible with owner lifestyle,0,D1905522,9.8102E+14,Rocks,Dachshund,Black and Tan,Dog,8 years 3 months.,Male,Adoptable Dogs,5/13/19 0:00,Adoption,0,6/13/19 0:00,Return Adopt - Other,,Court Order/ Legal,0,0,0
63073,5/6/19 13:05,Incompatible with owner lifestyle,0,D1905522,9.8102E+14,Rocks,Dachshund,Black and Tan,Dog,8 years 3 months.,Male,Adoptable Dogs,7/5/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63074,5/6/19 14:26,Stray,0,C1905531,9.8102E+14,Jeeves,Domestic Medium Hair,Black and White,Cat,2 years 1 month.,Male,Adoptable Cat Big Colony,6/21/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63076,5/6/19 15:23,Stray,0,C1905533,9.8102E+14,Kennedy,Domestic Short Hair,Grey,Cat,1 year 3 months.,Male,Adoptable Cat Big Colony,6/8/19 0:00,Adoption,0,6/15/19 0:00,Incompatible with other pets,,Court Order/ Legal,0,0,0
63076,5/6/19 15:23,Stray,0,C1905533,9.8102E+14,Kennedy,Domestic Short Hair,Grey,Cat,1 year 3 months.,Male,Adoptable Cat Big Colony,8/17/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63077,5/6/19 18:05,Rabies Monitoring,0,D1905510,,HARLEY,Bully Breed Mix,Black,Dog,8 years 2 months.,Male,Dog room D,5/20/19 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
63079,5/8/19 9:15,Stray,0,D1905534,9.8102E+14,Dorita,Hound/Mix,White and Black,Dog,9 months.,Female,Adoptable Dogs,5/14/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63080,5/6/19 12:40,Born in Shelter,0,C1905534,,Bobbin,Domestic Short Hair,Black and grey,Cat,5 weeks.,Unknown,Cat room A,5/6/19 0:00,Foster,0,,Stray,6/13/19 0:00,Died in care,0,0,0
63081,5/6/19 12:40,Born in Shelter,0,C1905535,9.8102E+14,Zipper,Domestic Short Hair,Grey Black and White,Cat,16 weeks.,Female,Adoptable Cat Small Colony,5/6/19 0:00,Foster,0,7/23/19 0:00,Stray,,Court Order/ Legal,0,0,0
63081,5/6/19 12:40,Born in Shelter,0,C1905535,9.8102E+14,Zipper,Domestic Short Hair,Grey Black and White,Cat,16 weeks.,Female,Adoptable Cat Small Colony,8/2/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63082,5/8/19 12:41,Incompatible with owner lifestyle,0,D1905536,9.8102E+14,Shadow,Terrier/Mix,White and Black,Dog,11 months.,Male,Adoptable Dogs,5/14/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63083,5/6/19 12:40,Born in Shelter,0,C1905537,9.8102E+14,Button,Domestic Short Hair,Orange and White,Cat,15 weeks.,Male,Adoptable Cat Middle Colony,5/6/19 0:00,Foster,0,7/23/19 0:00,Stray,,Court Order/ Legal,0,0,0
63083,5/6/19 12:40,Born in Shelter,0,C1905537,9.8102E+14,Button,Domestic Short Hair,Orange and White,Cat,15 weeks.,Male,Adoptable Cat Middle Colony,8/17/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63084,5/8/19 13:29,Stray,0,C1905536,,Vincentia,Domestic Short Hair,Orange,Cat,1 year 3 months.,Female,Cat room C,5/29/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63085,5/8/19 13:55,Incompatible with owner lifestyle,0,C1905544,9.8102E+14,Rain,Domestic Short Hair,Grey and White,Cat,1 year 8 months.,Female,Adoptable Cat Kennels,5/31/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63086,5/8/19 14:00,Incompatible with owner lifestyle,0,C1905545,9.8102E+14,Leo,Domestic Short Hair,Orange and White,Cat,3 years 8 months.,Male,Adoptable Cat Big Colony,6/25/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63087,5/8/19 14:12,Stray,0,C1905538,9.8102E+14,Kurt,Domestic Short Hair,Black,Cat,13 weeks.,Male,Adoptable window colony,5/24/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63088,5/8/19 14:12,Stray,0,C1905539,9.8102E+14,Georgia,Domestic Short Hair,Black and Brown,Cat,10 weeks.,Female,Adoptable Cat Small Colony,5/11/19 0:00,Foster,0,6/21/19 0:00,Stray,,Court Order/ Legal,0,0,0
63088,5/8/19 14:12,Stray,0,C1905539,9.8102E+14,Georgia,Domestic Short Hair,Black and Brown,Cat,10 weeks.,Female,Adoptable Cat Small Colony,6/21/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63092,5/8/19 16:07,Transfer from Other Shelter,0,D1905546,9.8102E+14,Bocephus,Beagle,White and Tan,Dog,7 years 2 months.,Male,Adoptable Dogs,6/7/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63093,5/8/19 16:10,Transfer from Other Shelter,0,D1905547,4C47005915,Dolly,Beagle,White and Tan,Dog,9 years 2 months.,Female,Adoptable Dogs,6/14/19 0:00,Adoption,0,6/17/19 0:00,Incompatible with other pets,,Court Order/ Legal,0,0,0
63093,5/8/19 16:10,Transfer from Other Shelter,0,D1905547,4C47005915,Dolly,Beagle,White and Tan,Dog,9 years 2 months.,Female,Adoptable Dogs,6/27/19 0:00,Foster,0,7/5/19 0:00,Stray,,Court Order/ Legal,0,0,0
63093,5/8/19 16:10,Transfer from Other Shelter,0,D1905547,4C47005915,Dolly,Beagle,White and Tan,Dog,9 years 2 months.,Female,Adoptable Dogs,7/16/19 0:00,Adoption,0,7/22/19 0:00,Return Adopt - Other,,Court Order/ Legal,0,0,0
63093,5/8/19 16:10,Transfer from Other Shelter,0,D1905547,4C47005915,Dolly,Beagle,White and Tan,Dog,9 years 2 months.,Female,Adoptable Dogs,7/25/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63094,5/9/19 10:40,Stray,0,D1905523,,Rocky,Beagle/Jack Russell Terrier,White and Brown,Dog,2 years 1 month.,Male,Dog room Isolation,6/4/19 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
63097,5/9/19 12:07,Stray,0,C1905541,9.8102E+14,Agatha,Oriental Shorthair,Dilute tortoiseshell,Cat,1 year 3 months.,Female,Cat room A,5/10/19 0:00,Foster,0,8/4/19 0:00,Stray,,Court Order/ Legal,0,0,0
63097,5/9/19 12:07,Stray,0,C1905541,9.8102E+14,Agatha,Oriental Shorthair,Dilute tortoiseshell,Cat,1 year 3 months.,Female,Cat room A,8/4/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63098,5/9/19 12:07,Stray,0,C1905542,9.8102E+14,Snow,Domestic Long Hair,Grey and White,Cat,14 weeks.,Female,Cat room A,5/10/19 0:00,Foster,0,7/5/19 0:00,Stray,,Court Order/ Legal,0,0,0
63098,5/9/19 12:07,Stray,0,C1905542,9.8102E+14,Snow,Domestic Long Hair,Grey and White,Cat,14 weeks.,Female,Cat room A,7/7/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63099,5/9/19 12:07,Stray,0,C1905543,9.8102E+14,Quinn,Domestic Short Hair,Calico,Cat,13 weeks.,Female,Adoptable Cat Small Colony,5/10/19 0:00,Foster,0,7/5/19 0:00,Stray,,Court Order/ Legal,0,0,0
63099,5/9/19 12:07,Stray,0,C1905543,9.8102E+14,Quinn,Domestic Short Hair,Calico,Cat,13 weeks.,Female,Adoptable Cat Small Colony,7/5/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63100,5/9/19 12:07,Stray,0,C1905546,9.8102E+14,Hyacinth,Domestic Long Hair,Tortie,Cat,10 weeks.,Female,Cat room A,5/10/19 0:00,Foster,0,6/13/19 0:00,Stray,,Court Order/ Legal,0,0,0
63100,5/9/19 12:07,Stray,0,C1905546,9.8102E+14,Hyacinth,Domestic Long Hair,Tortie,Cat,10 weeks.,Female,Cat room A,6/13/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63101,5/9/19 12:07,Stray,0,C1905547,9.8102E+14,Gabrielle,Domestic Long Hair,Calico,Cat,10 weeks.,Female,Cat room A,5/10/19 0:00,Foster,0,6/13/19 0:00,Stray,,Court Order/ Legal,0,0,0
63101,5/9/19 12:07,Stray,0,C1905547,9.8102E+14,Gabrielle,Domestic Long Hair,Calico,Cat,10 weeks.,Female,Cat room A,6/13/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63102,5/9/19 12:11,Stray,0,C1905548,9.8102E+14,Manila,Domestic Short Hair,Tortie,Cat,8 months.,Female,Adoptable Cat Kennels,5/18/19 0:00,Foster,0,6/3/19 0:00,Stray,,Court Order/ Legal,0,0,0
63102,5/9/19 12:11,Stray,0,C1905548,9.8102E+14,Manila,Domestic Short Hair,Tortie,Cat,8 months.,Female,Adoptable Cat Kennels,6/6/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63103,5/9/19 12:29,Litter relinquishment,0,D1905548,9.8102E+14,Portugal the Man,Labrador Retriever/Mix,Black,Dog,23 weeks.,Male,Dog room A,5/14/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63104,5/9/19 12:29,Litter relinquishment,0,D1905549,9.8102E+14,Arcade Fire,Labrador Retriever/Mix,Black,Dog,23 weeks.,Female,Dog room A,5/14/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63105,5/9/19 12:29,Litter relinquishment,0,D1905550,9.8102E+14,The Outfield,Labrador Retriever/Mix,Black,Dog,21 weeks.,Female,Dog room D,5/14/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63106,5/9/19 12:29,Litter relinquishment,0,D1905551,9.8102E+14,Passion Pit,Labrador Retriever/Mix,Black,Dog,21 weeks.,Female,Dog room D,5/14/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63108,5/9/19 12:39,Abandoned,0,C1905717,9.8102E+14,The Big Cheese,Domestic Short Hair,Orange,Cat,6 years 2 months.,Male,Office,7/20/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63109,5/9/19 12:07,Stray,0,C1905550,9.8102E+14,Brady,Domestic Short Hair,Grey,Cat,13 weeks.,Male,Cat room A,5/10/19 0:00,Foster,0,7/5/19 0:00,Stray,,Court Order/ Legal,0,0,0
63109,5/9/19 12:07,Stray,0,C1905550,9.8102E+14,Brady,Domestic Short Hair,Grey,Cat,13 weeks.,Male,Cat room A,7/5/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63110,5/9/19 14:31,Moving,0,D1905552,9.8102E+14,Kalani,Australian Shepherd,Tricolour,Dog,1 year 2 months.,Female,Adoptable Dogs,5/16/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63111,5/9/19 14:46,Stray,0,C1905551,9.8102E+14,Millicent,Domestic Long Hair,Brown,Cat,11 weeks.,Female,Adoptable window colony,5/11/19 0:00,Foster,0,6/12/19 0:00,Stray,,Court Order/ Legal,0,0,0
63111,5/9/19 14:46,Stray,0,C1905551,9.8102E+14,Millicent,Domestic Long Hair,Brown,Cat,11 weeks.,Female,Adoptable window colony,6/28/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63112,5/9/19 14:46,Stray,0,C1905552,9.8102E+14,Genesis,Domestic Long Hair,Grey,Cat,9 weeks.,Female,Adoptable Cat Kennels,5/11/19 0:00,Foster,0,6/12/19 0:00,Stray,,Court Order/ Legal,0,0,0
63112,5/9/19 14:46,Stray,0,C1905552,9.8102E+14,Genesis,Domestic Long Hair,Grey,Cat,9 weeks.,Female,Adoptable Cat Kennels,6/13/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63113,5/9/19 14:46,Stray,0,C1905553,9.8102E+14,Carolina,Domestic Long Hair,Torbie,Cat,19 weeks.,Female,Cat room A,5/11/19 0:00,Foster,0,8/16/19 0:00,Stray,,Court Order/ Legal,0,0,0
63113,5/9/19 14:46,Stray,0,C1905553,9.8102E+14,Carolina,Domestic Long Hair,Torbie,Cat,19 weeks.,Female,Cat room A,8/16/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63114,5/9/19 16:16,Incompatible with owner lifestyle,0,D1905553,9.8102E+14,Roxy,Rat Terrier/American Eskimo,White and Black,Dog,3 years 0 months.,Female,Adoptable Dogs,5/14/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63115,5/9/19 16:21,Stray,0,D1905554,9.8102E+14,Ginger,Corgi/Jack Russell Terrier,Brown,Dog,2 years 0 months.,Female,Adoptable Dogs,5/19/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63116,5/9/19 16:46,Litter relinquishment,0,C1905554,9.8102E+14,Stavi,Domestic Short Hair,Black and grey,Cat,10 weeks.,Female,Adoptable window colony,5/15/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63117,5/9/19 16:46,Litter relinquishment,0,C1905555,9.8102E+14,Jeffie,Domestic Short Hair,Grey Black and White,Cat,10 weeks.,Female,Adoptable window colony,5/15/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63118,5/10/19 12:28,Stray,0,C1905556,,Chunk,Domestic Medium Hair,Orange,Cat,18 weeks.,Male,Cat room A,5/12/19 0:00,Foster,0,5/13/19 0:00,Stray,,Court Order/ Legal,0,0,0
63118,5/10/19 12:28,Stray,0,C1905556,,Chunk,Domestic Medium Hair,Orange,Cat,18 weeks.,Male,Cat room A,5/13/19 0:00,Foster,0,5/13/19 0:00,Stray,,Court Order/ Legal,0,0,0
63118,5/10/19 12:28,Stray,0,C1905556,,Chunk,Domestic Medium Hair,Orange,Cat,18 weeks.,Male,Cat room A,5/13/19 0:00,Foster,0,,Stray,,Court Order/ Legal,0,0,0
63119,5/10/19 13:02,Unable to Afford,0,C1905557,9.8102E+14,Jack,Domestic Short Hair,White and Grey,Cat,18 weeks.,Male,Cat room A,5/16/19 0:00,Foster,0,8/8/19 0:00,Stray,,Court Order/ Legal,0,0,0
63119,5/10/19 13:02,Unable to Afford,0,C1905557,9.8102E+14,Jack,Domestic Short Hair,White and Grey,Cat,18 weeks.,Male,Cat room A,8/8/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63120,5/10/19 15:41,Stray,0,C1905558,9.8102E+14,Cube,Domestic Short Hair,Orange and White,Cat,9 weeks.,Male,Adoptable Cat Small Colony,5/11/19 0:00,Foster,0,6/11/19 0:00,Stray,,Court Order/ Legal,0,0,0
63120,5/10/19 15:41,Stray,0,C1905558,9.8102E+14,Cube,Domestic Short Hair,Orange and White,Cat,9 weeks.,Male,Adoptable Cat Small Colony,6/18/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63121,5/10/19 16:11,Stray,0,D1905559,9.8102E+14,Retro,Shep Mix,Black and Tan,Dog,1 year 7 months.,Male,Adoptable Dogs,5/20/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63122,5/10/19 16:16,Incompatible with other pets,0,R1905556,,Oreo,Fancy,Black and White,Rat,1 year 0 months.,Female,Lobby,5/15/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63123,5/10/19 16:16,Incompatible with other pets,0,R1905557,,Midnight,Fancy,Black,Rat,1 year 0 months.,Female,Lobby,5/17/19 0:00,Adoption,0,5/22/19 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
63123,5/10/19 16:16,Incompatible with other pets,0,R1905557,,Midnight,Fancy,Black,Rat,1 year 0 months.,Female,Lobby,6/7/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63124,5/10/19 16:16,Incompatible with other pets,0,R1905558,,S`mores,Fancy,Black and White,Rat,1 year 0 months.,Female,Lobby,5/17/19 0:00,Adoption,0,5/22/19 0:00,Return adopt - lifestyle issue,,Court Order/ Legal,0,0,0
63124,5/10/19 16:16,Incompatible with other pets,0,R1905558,,S`mores,Fancy,Black and White,Rat,1 year 0 months.,Female,Lobby,6/7/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63126,5/10/19 16:42,Stray,0,C1905560,9.8102E+14,Peanut,Domestic Short Hair,Flame Point,Cat,9 weeks.,Male,Adoptable Cat Kennels,5/13/19 0:00,Foster,0,6/11/19 0:00,Stray,,Court Order/ Legal,0,0,0
63126,5/10/19 16:42,Stray,0,C1905560,9.8102E+14,Peanut,Domestic Short Hair,Flame Point,Cat,9 weeks.,Male,Adoptable Cat Kennels,6/14/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63127,5/10/19 16:42,Stray,0,C1905561,9.8102E+14,Butter,Domestic Short Hair,Orange,Cat,9 weeks.,Female,Adoptable Cat Kennels,5/13/19 0:00,Foster,0,6/12/19 0:00,Stray,,Court Order/ Legal,0,0,0
63127,5/10/19 16:42,Stray,0,C1905561,9.8102E+14,Butter,Domestic Short Hair,Orange,Cat,9 weeks.,Female,Adoptable Cat Kennels,6/14/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63128,5/10/19 16:42,Stray,0,C1905562,9.8102E+14,Jelly,Domestic Short Hair,Black,Cat,11 weeks.,Male,Adoptable window colony,5/13/19 0:00,Foster,0,6/12/19 0:00,Stray,,Court Order/ Legal,0,0,0
63128,5/10/19 16:42,Stray,0,C1905562,9.8102E+14,Jelly,Domestic Short Hair,Black,Cat,11 weeks.,Male,Adoptable window colony,6/22/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63129,5/10/19 17:19,Stray,0,C1905559,9.82E+14,Nutmeg,Domestic Short Hair,Tortie,Cat,4 years 0 months.,Female,Cat room C,5/11/19 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
63130,5/11/19 13:08,Stray,0,D1905563,9.8102E+14,Ike,Black Labrador Retriever,Black,Dog,5 years 3 months.,Male,Adoptable Dogs,5/13/19 0:00,Reclaimed,0,5/16/19 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
63130,5/11/19 13:08,Stray,0,D1905563,9.8102E+14,Ike,Black Labrador Retriever,Black,Dog,5 years 3 months.,Male,Adoptable Dogs,6/1/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63131,5/11/19 13:10,Stray,0,D1905564,9.8102E+14,Olive,Chocolate Labrador Retriever,Chocolate,Dog,3 years 2 months.,Female,Adoptable Dogs,5/13/19 0:00,Reclaimed,0,5/16/19 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
63131,5/11/19 13:10,Stray,0,D1905564,9.8102E+14,Olive,Chocolate Labrador Retriever,Chocolate,Dog,3 years 2 months.,Female,Adoptable Dogs,5/24/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63132,5/11/19 13:47,Stray,0,D1905565,,Pierre,Bully Breed Mix,Grey and White,Dog,1 year 0 months.,Male,Dog room C,5/28/19 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
63133,5/11/19 13:46,Moving,0,D1905560,9.8102E+14,Polar,Husky,White,Dog,2 years 0 months.,Male,Adoptable Dogs,5/30/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63135,5/11/19 14:26,Stray,0,D1905566,9.8102E+14,Spike,Chihuahua,White,Dog,1 year 2 months.,Male,Dog room B,5/17/19 0:00,Reclaimed,0,5/28/19 0:00,Stray,,Court Order/ Legal,0,0,0
63135,5/11/19 14:26,Stray,0,D1905566,9.8102E+14,Spike,Chihuahua,White,Dog,1 year 2 months.,Male,Dog room B,6/7/19 0:00,Adoption,0,7/1/19 0:00,Stray,,Court Order/ Legal,0,0,0
63135,5/11/19 14:26,Stray,0,D1905566,9.8102E+14,Spike,Chihuahua,White,Dog,1 year 2 months.,Male,Dog room B,7/1/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63137,5/11/19 16:29,Stray,0,H1905567,,Janis Hoplin,Dutch/Lionhead,White and Grey,House Rabbit,1 year 0 months.,Female,Small Animal room,6/2/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63139,5/13/19 12:02,Stray,0,C1905568,9.8102E+14,Dobby,Domestic Short Hair,Orange,Cat,9 months.,Male,Adoptable Cat Glass Colony,5/22/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63140,5/13/19 12:10,Unable to Afford,0,C1905563,9.8102E+14,Jessica,Domestic Short Hair,White and Grey,Cat,1 year 0 months.,Female,Cat room A,6/21/19 0:00,Adoption,0,7/29/19 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
63140,5/13/19 12:10,Unable to Afford,0,C1905563,9.8102E+14,Jessica,Domestic Short Hair,White and Grey,Cat,1 year 0 months.,Female,Cat room A,8/5/19 0:00,Foster,0,,Stray,,Court Order/ Legal,0,0,0
63141,5/13/19 12:13,Unable to Afford,0,C1905569,9.8102E+14,Ashlee,Domestic Short Hair,Grey and White,Cat,1 year 0 months.,Female,Adoptable Cat Kennels,8/17/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63142,5/13/19 12:34,Incompatible with owner lifestyle,0,C1905564,9.82126E+14,Magic,Domestic Long Hair,Black,Cat,2 years 11 months.,Female,Adoptable Cat Big Colony,6/29/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63143,5/13/19 12:42,Incompatible with owner lifestyle,0,C1905565,9.8102E+14,Cashew,Domestic Short Hair,Orange,Cat,1 year 1 month.,Male,Adoptable Cat Big Colony,6/3/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63144,5/13/19 12:46,Incompatible with owner lifestyle,0,C1905566,9.8102E+14,Ms. Peanut,Domestic Short Hair,Orange,Cat,1 year 1 month.,Female,Adoptable Cat Big Colony,6/5/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63146,5/13/19 13:22,Stray,0,D1905570,,Remmy,Hound/Mix,Tricolour,Dog,1 year 10 months.,Male,Dog room A,5/14/19 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
63147,5/13/19 15:19,Landlord issues,0,D1905567,9.8102E+14,Dallas,Boxer/Mix,Tan and White,Dog,7 months.,Male,Adoptable Dogs,5/19/19 0:00,Adoption,0,5/24/19 0:00,Return adopt - lifestyle issue,,Court Order/ Legal,0,0,0
63147,5/13/19 15:19,Landlord issues,0,D1905567,9.8102E+14,Dallas,Boxer/Mix,Tan and White,Dog,7 months.,Male,Adoptable Dogs,5/30/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63148,5/13/19 19:02,Sick/Injured,0,D1905561,,Zahra,Golden Retriever,Red and White,Dog,15 years 1 month.,Female,Canine intake room,5/14/19 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
63150,5/14/19 9:27,Stray,0,D1905571,9.8102E+14,Hunter,Bully Breed Mix,Grey and White,Dog,4 years 0 months.,Male,Adoptable Dogs,6/17/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63151,5/14/19 10:34,Stray,0,C1905572,9.8102E+14,Morgan,Domestic Short Hair,Tortie,Cat,6 years 0 months.,Female,Adoptable Cat Big Colony,6/2/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63152,5/14/19 11:24,Stray,0,D1905573,9.91001E+14,Leo,Shiba Inu,Black,Dog,1 year 2 months.,Male,Dog room B,5/14/19 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
63153,5/14/19 12:03,Litter relinquishment,0,C1905570,9.8102E+14,Pepita,Domestic Short Hair,Grey,Cat,16 weeks.,Female,Adoptable Cat Glass Colony,5/14/19 0:00,Foster,0,7/11/19 0:00,Stray,,Court Order/ Legal,0,0,0
63153,5/14/19 12:03,Litter relinquishment,0,C1905570,9.8102E+14,Pepita,Domestic Short Hair,Grey,Cat,16 weeks.,Female,Adoptable Cat Glass Colony,7/12/19 0:00,Stolen,0,8/22/19 0:00,Stray,,Court Order/ Legal,0,0,0
63153,5/14/19 12:03,Litter relinquishment,0,C1905570,9.8102E+14,Pepita,Domestic Short Hair,Grey,Cat,16 weeks.,Female,Adoptable Cat Glass Colony,8/23/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63154,5/14/19 12:03,Litter relinquishment,0,C1905571,9.8102E+14,Panda,Domestic Short Hair,Black and White,Cat,11 weeks.,Female,Adoptable Cat Kennels,5/14/19 0:00,Foster,0,7/11/19 0:00,Stray,,Court Order/ Legal,0,0,0
63154,5/14/19 12:03,Litter relinquishment,0,C1905571,9.8102E+14,Panda,Domestic Short Hair,Black and White,Cat,11 weeks.,Female,Adoptable Cat Kennels,7/13/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63155,5/14/19 12:03,Litter relinquishment,0,C1905573,9.8102E+14,Snickers,Domestic Short Hair,Black and White,Cat,11 weeks.,Male,Adoptable Cat Small Colony,5/14/19 0:00,Foster,0,7/11/19 0:00,Stray,,Court Order/ Legal,0,0,0
63155,5/14/19 12:03,Litter relinquishment,0,C1905573,9.8102E+14,Snickers,Domestic Short Hair,Black and White,Cat,11 weeks.,Male,Adoptable Cat Small Colony,7/16/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63156,5/14/19 14:04,Moving,0,C1905574,9.8102E+14,Meese,Domestic Short Hair,Grey,Cat,5 years 1 month.,Male,Office,6/18/19 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
63157,5/14/19 14:20,Incompatible with owner lifestyle,0,D1905575,9.8102E+14,Bucky,Hound/Boston Terrier,Black and White,Dog,6 months.,Male,Adoptable Dogs,5/18/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63158,5/14/19 14:20,Incompatible with owner lifestyle,0,D1905576,9.8102E+14,Moo Moo,Hound/Boston Terrier,Black and White,Dog,6 months.,Male,Adoptable Dogs,5/20/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
